1,0.178296241,0.117259708,0.033139541,0.184326863,0.304709999,0.273285507,0.190143206,0.174584029,0.038507775,0.209957905,0.206501234,0.121449664,0.055266607,0.055017129,0.183063504,0,0.169687303,0.07712343,0.2047076,0.064340261,0,0.010577477,0.057063269,0.007386064,0,0.232556317,0.032002495,0.20162428,0.440701201,0.424033253,0.310542956,0.150590674,0.235332906,0.385636736,0.071651383,0.317949398,0.173052114,0,0.284769528,0.117236986,0.011227294,0.100552576,0.014028383,0.200964491,0.079053067,0.109364871,0.147797986,0.125259439,0.025906079,0.070884647,0.059633866,0.105757249,0.05077262,0,0,0.076029851,0.025068192,0.13940035,0.074829048,0.08941591,0.039167192,0.038216771,0.047392969,0,0,0.215397757,0,0,0,0.038524568,0.044424997,0,0,0.07903356,0.338601435,0.196504587,0.193978493,0.205942459,0.035728774,0.313743479,0.187107422,0.20695626,0,0.171530849,0.176442448,0.180558145,0.079260836,0.15990933,0.125280758,0.017303018,0.356135569,0.168773525,0.245186909,0,0.197130387,0.14467042,0.232069678,0.057211857,0.04672657,0.109264631,0.071876184,0.202829282,0.054629175,0.223010427,0.097531625,0.283603461,0.266039755,0,0.170833399,0.148232746,0.159281124,0.199142144,0.048846601,0.161051275,0.157846229,0.25358406,0.101503512,0.189300126,0.306357335,0.160628454,0.078545133,0.120356689,0.114693463,0,0.191308559,0.363357049,0,0.047195295,0,0,0.061396706,0.089186334,0.194121259,0,0.155422327,0.159051495,0.117609584,0.024543042,0,0.130734761,0.167000112,0.171593288,0,0.008252219,0.133998981,0.123820144,0.269144584,0.019801295,0.121324626,0.144802172,0.178676336,0.157235308,0.13114581,0,0.07013952,0.111875058,0.030386035,0,0.313422687,0.123405718,0.099995985,0,0,0.076820958,0.083405362,0.063689804,0,0.066688919,0,0,0.090506684,0.11670985,0.110238066,0,0.134872986,0.091225916,0,0.104776474,0,0.155497576,0,0,0.155475245,0.175059648,0.021693153,0,0.114407465,0,0,0.421398609,0.04737247,0.151347965,0.094716515,0.096679867,0,0,0,0.442225251,0.122951841,0,0,0.068144635,0.043517398,0,0.046841898,0.065058232,0.132059782,0,0.148543255,0.083783848,0.32954341,0.040696868,0.109160096,0.109554637,0.144907383,0.158883922,0.080845728,0,0.044034801,0,0.082273371,0.049464698,0.003743092,0,0.139931377,0.064096963,0.138987108
0.230916465,1,0,0,0.060202988,0.346187587,0.317146993,0.846057025,0.635005175,0.0319814,0.294392227,0.79527393,0.483446484,0.101878001,0.014581142,0.675956322,0,0.17194788,0,0.248527031,0.125464109,0,0.040276544,0,0,0,0.245582699,0.327167628,0.09531618,0.281509967,0.303114858,0.274909441,0.227485418,0.238814721,0.353466035,0.29029669,0.187673593,0.258392133,0.006161498,0.272193679,0.029240088,0,0.060408539,0.286880304,0.220849846,0,0.163991628,0.168423112,0.158264165,0.022079314,0.251397437,0.374826551,0.447749176,0.485657408,0,0.356870423,0.251365074,0.092607221,0.49537419,0.499546073,0.541422324,0.584745262,0,0.039122988,0,0,0.164517339,0,0,0,0.41609163,0.436139912,0,0.179327834,0.508251114,0.142705086,0.244921858,0.56227663,0.070725139,0.343872188,0.455852812,0.479799447,0.059645196,0,0.469246038,0.552633158,0.15038534,0.03745743,0.007041458,0.147566098,0,0.220956499,0.353506886,0.299773531,0.120854006,0.526751119,0.477955161,0.051566792,0.382215309,0.493049119,0.049302179,0.525122258,0.353523745,0,0.406962609,0.160213968,0.102010243,0.370294365,0,0.550785422,0.34459544,0.070349445,0.15489275,0.440906592,0.072029612,0.492746798,0.294741438,0,0.117414395,0.182558891,0.544521191,0.469741942,0.46121159,0.293321741,0,0.368690068,0.332399949,0,0.234762405,0,0,0.008650797,0.353751229,0.513323177,0,0.240283136,0.54506366,0.43352998,0.008109881,0,0.306857812,0.582065092,0.170392133,0,0.032888911,0.038973321,0.153302501,0.461473306,0,0.448195078,0.51378387,0.269857316,0.274188491,0.385183456,0.160623685,0.437316261,0,0,0,0.114555216,0.469170514,0.306005217,0,0,0.457140298,0.518045399,0.423209465,0,0,0,0,0.295803005,0.329578084,0.284537384,0,0.420081673,0.549331346,0,0.466750451,0,0.489451188,0,0,0.453199675,0.44409776,0,0,0.366810957,0,0,0.234684336,0.323221576,0.498985915,0.277504344,0.243697257,0,0,0,0.283472287,0.527826119,0,0,0.535657958,0.507350512,0,0.5295708,0.449186043,0.52679938,0,0.526936561,0.013539659,0.432746665,0.478983936,0.254381641,0.235682313,0.163651006,0.528941862,0,0,0,0.053837127,0,0,0.135728852,0,0.138087334,0.132269893,0.240703941
0.050808981,0,1,0.356266532,0.645114067,0.137185231,0.114273787,0,0,0.253281018,0.038358692,0.014091802,0,0.018902058,0.340697114,0,0,0.169182453,0.010486203,0.177237382,0.016967909,0,0.08441806,0,0.010994697,0,0.180896343,0,0.127625556,0.308245169,0.293518126,0.257495228,0,0.2366383,0.224615792,0,0.243687755,0,0,0.065137009,0.16888013,0,0.142698798,0,0.20292218,0.075749085,0.082576114,0.151410429,0.139688467,0.018528489,0,0,0,0,0,0,0,0,0,0,0,0,0.183781364,0,0,0.094074667,0.218507193,0,0.098101006,0.072931618,0,0,0,0,0,0.289623379,0.146772851,0,0.07751788,0,0.154550275,0,0.114565478,0.208553993,0,0,0.164619162,0.205536686,0.029450806,0.06627168,0.192703167,0.404124148,0,0.144795726,0,0,0,0.124399545,0,0,0.276831436,0,0,0,0,0,0.165481416,0.099833877,0,0,0,0.213248693,0.007586426,0,0.007256795,0.020966831,0,0.229996262,0.038660476,0.293812664,0,0,0,0.030182713,0,0,0.190285557,0.136464145,0,0.255862079,0,0.26370713,0,0,0.123809051,0.083175792,0,0,0.170769886,0.040702699,0.079189448,0,0.161100806,0.014730996,0,0.067114686,0.155374081,0,0.08479616,0,0,0.047831972,0.01521884,0,0,0,0.259680233,0.165873522,0.153676025,0.231373635,0,0,0.197984209,0.066149153,0,0,0,0.089798495,0.158209478,0,0.04769141,0,0,0.001144519,0.181546428,0,0,0.182530822,0,0,0,0.107101133,0.088106735,0,0,0.333483557,0.1395302,0,0,0.118234486,0.302603533,0,0,0,0,0.033442646,0.110583299,0.03041241,0.313255077,0,0.070048668,0,0,0,0.019794117,0,0,0,0.011250644,0,0.241996065,0.13612291,0,0,0,0.084970295,0,0.274699973,0,0.227180128,0,0.302970318,0.243820135,0,0,0.146140872,0.041047312,0.018632211
0,0,0.402640811,1,0.401792697,0.079109404,0.075432792,0,0,0.418184024,0,0,0,0.002450525,0.771183996,0,0,0.139499657,0.041696856,0.190639758,0.040978596,0,0.075521522,0,0.028897472,0,0.124574169,0,0.106386347,0.226023269,0.204481265,0.220636406,0,0.23190699,0.176084297,0,0.19347615,0,0,0.058253402,0.181537711,0.023688433,0.135160086,0,0.218087733,0.068615817,0.109164568,0.131640673,0.123588299,6.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.260653112,0,0,0.146012255,0.212911393,0.103290632,0.160008653,0.161816839,0,0,0.145548434,0,0,0.198489518,0.107345427,0,0.034771713,0,0.095451599,0,0.051497836,0.309663099,0,0,0.141882411,0.308427313,0,0.042075952,0.266854418,0.336021742,0,0.098083743,0,0,0,0.088045445,0,0,0.351735286,0,0,0,0,0,0.09716371,0.048725191,0,0,0,0.218831892,0.028032066,0,0.01946721,0,0,0.219221732,0.0468374,0.233166423,0,0,0,0.028237011,0,0,0.12530149,0.263073018,0,0.378755047,0.027500654,0.368191676,0,0,0.168299441,0.075908918,0,0,0.252063377,0.130560401,0.04571853,0,0.18974302,0.053052742,0,0.065806994,0.231849557,0,0.137988924,0,0,0.018997521,0,0,0,0,0.256203188,0.220091231,0.257050908,0.174554598,0,0,0.297463645,0.172577826,0,0,0,0.059486785,0.128358697,0.083455551,0.074783996,0,0,0,0.285994273,0,0,0.278057279,0,0,0,0.119082908,0.105126787,0,0,0.291591046,0.235473723,0,0,0.192873477,0.218706757,0,0,0,0,0.083439548,0.152520196,0.110908495,0.225471541,0,0.076562187,0,0,0,0.004102486,0,0,0,0.094560093,0,0.295746887,0.084823854,0,0,0,0.078148758,0,0.303010456,0,0.264599084,0,0.31330795,0.271175915,0,0,0.186501912,0.10789908,0
0.083888629,0,0.652615488,0.33337132,1,0.170508827,0.148522124,0,0,0.237666339,0.04277691,0.01741333,0,0.04515022,0.323817409,0,0,0.190489001,0.01724399,0.207772968,0.048847668,0,0.07177449,0,0.000276649,0,0.1982279,0,0.166958465,0.340572916,0.325644113,0.300070439,0,0.27579537,0.257109841,0,0.278926985,0,0,0.074981266,0.212680639,0,0.154370614,0,0.220995557,0.120747774,0.108399996,0.1714094,0.155965108,0.034063035,0,0,0,0,0,0,0.007326375,0,0,0,0,0,0.160199558,0,0,0.034440004,0.242673562,0,0.040313983,0.04747649,0,0,0,0,0,0.298218576,0.160255982,0,0.062165158,0,0.156642004,0,0.112396166,0.178459144,0,0,0.193456289,0.214331194,0.018254288,0.094184613,0.17750538,0.430689702,0,0.158268504,0,0,0,0.123757941,0,0,0.274706672,0,0,0,0,0,0.167332252,0.098871516,0,0,0,0.25104059,0.050816724,0,0.048541984,0.020579856,0.045255527,0.230440412,0.080328235,0.344485269,0,0,0,0.029623987,0,0,0.231067482,0.120969813,0,0.21902315,0,0.263345613,0,0,0.121695454,0.1048203,0,0,0.174644834,0.069264381,0.067019963,0,0.214214827,0.042750859,0,0.09970934,0.207184865,0,0.080749224,0,0,0.061805056,0.011169912,0,0,0,0.279627842,0.160771159,0.079321042,0.283824025,0,0,0.103957372,0.015360599,0,0,0,0.057274907,0.138338656,0,0.063544663,0,0,0.012930411,0.127888175,0,0,0.139131257,0,0,0,0.093364575,0.081803341,0,0,0.323852907,0.069457109,0,0,0.104899067,0.368973504,0,0,0,0,0.00046445,0.085691472,0,0.370879032,0,0.041174669,0,0,0,0.023877104,0,0,0,0,0,0.232971545,0.180376601,0,0,0,0.118885709,0,0.273159833,0,0.220610873,0,0.297005789,0.239027052,0,0,0.192781391,0.069987781,0.028891639
0.22403287,0.268758645,0.107176951,0.031073569,0.174070839,1,0.66370784,0.272530148,0.255610277,0.049285099,0.284660155,0.291421483,0.221505401,0.149147098,0.04695744,0.263226056,0,0.172916844,0.056608883,0.207261692,0.079137685,0,0.014566378,0.058235143,0,0,0.26240162,0.135913668,0.177873904,0.419809711,0.421168135,0.327187501,0.194952096,0.263962256,0.416109323,0.161104739,0.286264648,0.188696368,0,0.291121191,0.096278032,0,0.116059032,0.09770155,0.188925114,0.06308623,0.111275074,0.146833468,0.140208518,0.04728157,0.143091988,0.125932432,0.202768181,0.184297655,0,0.148936184,0.13201849,0.016966453,0.263322047,0.183692573,0.206480497,0.180809641,0.019626623,0.004649883,0,0,0.222752076,0,0,0,0.14783931,0.188108795,0,0.022206042,0.157784817,0.288336832,0.217770954,0.287696961,0.134488824,0.066107388,0.390713963,0.278026971,0.147554918,0.004800845,0.235143517,0.283487933,0.172471183,0.079879152,0.086997389,0.130697616,0.045670384,0.367543741,0.214439614,0.294857875,0,0.288465076,0.217919778,0.153276156,0.083085412,0.130430502,0.121187915,0.170787977,0.202045986,0.010318669,0.21570413,0.064862202,0.200492307,0.284694446,0,0.294768861,0.185007384,0.147219708,0.170135361,0.146512668,0.120798076,0.274731609,0.235796855,0.08434128,0.155046585,0.329754962,0.285455844,0.155441088,0.190289229,0.151933763,0,0.211396305,0.37535463,0,0.11059389,0,0,0.079190007,0.086998924,0.255880415,0,0.164744595,0.235501391,0.232685694,0.01820913,0,0.184797506,0.278929719,0.158900325,0.019393603,0.017984847,0.140143365,0.129387424,0.26885269,0.052095009,0.196108216,0.166956641,0.185304445,0.150919279,0.166851061,0,0.153303597,0.094620816,0.072831104,0,0.254214051,0.140085494,0.118908017,0,0,0.182008264,0.125422937,0.118367702,0,0.03333236,0,0,0.10745374,0.154279799,0.168235595,0,0.190126431,0.217900369,0,0.218438099,0,0.226504137,0,0,0.233923704,0.153351345,0.052384895,0,0.139887699,0,0,0.391886595,0.065559479,0.240714325,0.14975341,0.088596028,0,0,0,0.421894539,0.213987953,0,0,0.135386361,0.153242755,0,0.15688158,0.142017118,0.215535423,0,0.229528754,0.103327548,0.377664329,0.120170242,0.100037569,0.175549373,0.127587848,0.257749882,0.061835199,0.013926491,0.020830413,0,0.053117943,0.024231701,0.029437499,0,0.178238665,0.071609127,0.193690046
0.215277279,0.217033627,0.100716619,0.019366713,0.182490779,0.646184519,1,0.211679878,0.199079324,0.062429558,0.321082516,0.269737895,0.165210212,0.116683485,0.037530554,0.211625073,0,0.180630714,0.046466729,0.215605134,0.089900427,0,0.024028867,0.049073585,0,0,0.266026607,0.070160295,0.17865915,0.395276696,0.398146664,0.340982258,0.139166684,0.269588037,0.386700539,0.088246796,0.293575177,0.120401066,0,0.241629079,0.096966627,0,0.101177254,0.042140812,0.201371697,0.060593999,0.14129779,0.152165291,0.156078376,0.036591313,0.108015529,0.063730597,0.121495337,0.091661376,0,0.05741395,0.113904476,0.018575088,0.231277217,0.080114628,0.101273219,0.072618694,0.017057658,0,0,0,0.23787315,0,0,0,0.067717898,0.095664162,0,0,0.075537216,0.273831407,0.216850739,0.208595203,0.108693684,0,0.376135376,0.230380577,0.133680957,0.006580084,0.185067549,0.195154811,0.163822402,0.080135423,0.052840804,0.147803572,0.045081894,0.362194503,0.165367021,0.287184662,0,0.22349098,0.153082451,0.127118435,0.012680081,0.03490553,0.114736298,0.091288225,0.163267785,0,0.177010651,0.065345558,0.185263316,0.261740196,0,0.233224896,0.144538144,0.1466768,0.157813774,0.074563504,0.115460196,0.237803701,0.210072746,0.04048245,0.153778576,0.299218819,0.218497447,0.084379955,0.120759262,0.118678408,0,0.16489384,0.36659581,0,0.067660544,0,0,0.073243757,0.026676377,0.185176847,0,0.164382172,0.161762007,0.199360134,0.027809991,0,0.173611893,0.197876201,0.158807614,0.010224392,0.023112146,0.1155726,0.130454564,0.231989877,0.005796331,0.14227502,0.099675645,0.196422723,0.15233711,0.115801217,0,0.083229903,0.080162662,0.061200406,0,0.232192138,0.087066195,0.104711451,0,0,0.107641764,0.037226302,0.066067503,0,0.037490962,0,0,0.068518891,0.141425457,0.149332462,0,0.13227836,0.153693823,0,0.155028635,0,0.181165345,0,0,0.200581637,0.113054044,0.018997333,0,0.1035903,0,0,0.365560001,0.019251616,0.203334464,0.122666363,0.099312823,0,0,0,0.386804606,0.161140876,0,0,0.048367304,0.079475372,0,0.079575138,0.056502466,0.138157361,0,0.184095259,0.095915941,0.334369135,0.052716687,0.063539726,0.133821153,0.125898343,0.166553357,0.046068953,0.007346479,0.016807855,0,0.048925012,0.009427987,0,0,0.189892937,0.088538701,0.175509852
0.235967644,0.855524392,0,0,0.041417452,0.313689648,0.283223787,1,0.61223992,0.013821682,0.271667464,0.742439128,0.471257765,0.087464367,0,0.650229379,0,0.178329285,0,0.247631975,0.132751248,0,0.029509928,0,0,0,0.238573785,0.337856306,0.07719724,0.261186754,0.281931318,0.266873109,0.229343867,0.217083591,0.344524888,0.305743485,0.171362742,0.268000452,0.009691361,0.270221507,0.015325929,0,0.052780278,0.304114239,0.220863604,0,0.170054671,0.149806142,0.152178289,0.014302144,0.250045751,0.385336535,0.444993758,0.484199445,0,0.375536783,0.264780143,0.087377036,0.486797202,0.51025767,0.550753497,0.58304223,0,0.056731759,0,0,0.135125409,0,0,0,0.416898596,0.457662921,0,0.182844831,0.508740407,0.125849936,0.228292561,0.574332266,0.062093337,0.356931243,0.433467269,0.477004005,0.050150326,0,0.478234931,0.563317619,0.145666178,0.006121224,0,0.140653316,0,0.211295039,0.35946715,0.27600678,0.134665402,0.524785804,0.485987985,0.033599253,0.37869172,0.497523891,0.018285762,0.515747268,0.350481166,0,0.401023623,0.155482111,0.090324878,0.359143757,0,0.557905179,0.336909592,0.048528339,0.144349851,0.430536246,0.059654864,0.497957164,0.287798393,0,0.106246525,0.166450221,0.548404491,0.464983277,0.455056456,0.299452703,0,0.364962259,0.329876138,0,0.22665305,0,0,0,0.382615034,0.520425405,0,0.226599379,0.554808003,0.414043428,0,0,0.297237248,0.593755291,0.167801739,0,0.014460412,0.020974429,0.156171641,0.468205032,0,0.44553774,0.523258122,0.259052996,0.275710355,0.386892051,0.161892163,0.446471628,0,0,0,0.093572192,0.46922934,0.294405188,0,0,0.466344772,0.529036183,0.423588678,0,0,0,0,0.305145673,0.338523194,0.287808057,0,0.426374225,0.545553515,0,0.449878325,0,0.490156795,0,0,0.450209623,0.454483822,0,0,0.373311834,0,0,0.208285656,0.327143977,0.503120662,0.286972463,0.233108225,0,0,0,0.255119688,0.527119639,0,0,0.546786046,0.511334621,0,0.532026888,0.458048551,0.528192321,0,0.529713626,0,0.418728752,0.491992076,0.2629842,0.242180254,0.157062305,0.540647098,0,0,0,0.079948017,0,0,0.139009017,0.021118892,0.134290002,0.131527747,0.24103684
0.215648313,0.641752029,0.078569171,0.059958824,0.137636914,0.347051295,0.308060337,0.617897494,1,0.075426252,0.290369408,0.683365666,0.531265257,0.097742614,0.074911465,0.853171417,0,0.15227965,0.020600798,0.19469789,0.099428404,0,0.014815719,0.010434798,0,0,0.227501674,0.288344451,0.097042041,0.310917838,0.322567733,0.271040404,0.227121979,0.207530516,0.360448438,0.268447571,0.204027732,0.239671235,0,0.277800531,0.058763393,0,0.06282736,0.247329235,0.187490014,0.014968113,0.121008569,0.138101779,0.139723741,0.024279705,0.221106597,0.364070491,0.428974953,0.447041272,0,0.290479563,0.234096679,0.071418174,0.464642154,0.460006812,0.496914303,0.549737523,0.021747479,0.072830834,0,0,0.152080615,0,0,0,0.382867284,0.386462754,0,0.116700685,0.498678333,0.195627511,0.208757398,0.525118468,0.111245631,0.323818217,0.422978521,0.453087139,0.094640431,0.006346649,0.404754822,0.534006731,0.140958684,0.065438932,0.049856139,0.113669233,0.039646732,0.271010298,0.302641732,0.295275582,0.062758601,0.493600641,0.445574287,0.109108112,0.33984264,0.460890041,0.094856524,0.495035227,0.35165712,0,0.391167603,0.105713619,0.136703118,0.359883504,0,0.525720131,0.342828193,0.117426766,0.191956756,0.389815134,0.11896281,0.43739578,0.316930077,0,0.162941514,0.22198967,0.517648828,0.439772194,0.448182223,0.2652497,0,0.366219409,0.377925225,0,0.23106753,0,0,0.082327054,0.306164288,0.467480004,0.032347452,0.192000524,0.49949335,0.416174115,0.062831307,0,0.259473114,0.563067175,0.114899092,0,0.01639903,0.068504989,0.128603318,0.420985086,0,0.419772134,0.461060031,0.241732142,0.251822982,0.336911787,0.14504262,0.374790694,0.024893236,0.073104168,0,0.155577228,0.423891055,0.241010333,0,0,0.397894272,0.457405912,0.391399602,0,0.03045898,0,0,0.254392461,0.294005878,0.258251535,0,0.346153738,0.506309372,0,0.420534102,0,0.45821457,0,0,0.413721818,0.383559494,0,0,0.308919932,0,0,0.271814905,0.271645117,0.454995095,0.259790292,0.206564483,0,0.017912847,0,0.319377049,0.471943211,0,0,0.476119816,0.483167417,0,0.49914961,0.375358801,0.45784489,0,0.468889126,0.095213357,0.424462633,0.445109249,0.239469463,0.25092023,0.118214521,0.510735968,0,0,0,0.076427067,0,0,0.133544598,0.0168041,0.149072,0.130725768,0.251009208
0.015606002,0.094117147,0.246488093,0.375220502,0.262658349,0.138369496,0.12276644,0.081178811,0.080300872,1,0.072902605,0.150105592,0.067726416,0.034576526,0.410613512,0.089295594,0,0.136492722,0.021309572,0.174168826,0.033125748,0,0.026471879,0,0,0,0.155845212,0,0.105354659,0.26676995,0.257940203,0.229643199,0.031191241,0.227076976,0.246567995,0,0.203312916,0.027255108,0,0.142543123,0.106969523,0,0.095871053,0,0.183432484,0.029506741,0.07401665,0.114641075,0.097062136,0,0,0,0.015033847,0,0,0,0.033889297,0,0.071955388,0,0,0,0.154750247,0,0,0.078445338,0.154851967,0.019314315,0.0788038,0.08497091,0,0,0.047251041,0,0,0.191686775,0.125808813,0.074647502,0.04301057,0,0.165131907,0.060808472,0.042331859,0.219837996,0.021490787,0.063527048,0.135869418,0.236076144,0,0.056332787,0.188865642,0.300262548,0.013047224,0.130230118,0,0.067530786,0.047840753,0.087446105,0,0,0.265487538,0,0,0,0.006550753,0,0.095299748,0.114831386,0,0.114736071,0.002907914,0.160679578,0.036616018,0,0.004161089,0.122560755,0.055741965,0.117276782,0.036165081,0.211186,0.101766498,0,0,0.097116439,0,0,0.170535715,0.141313875,0,0.231364118,0,0.285993345,0,0.033517995,0.133710879,0.094383325,0.043859204,0.030118324,0.152197412,0.073199295,0.104813064,0.065701536,0.167208282,0,0,0.074504905,0.171460809,0,0.088624998,0.027691567,0,0.052096425,0.047111884,0,0,0,0.167820758,0.129227198,0.10647533,0.148737136,0,0,0.104720766,0.092186044,0,0,0,0,0.077106581,0,0,0,0.019465157,0.051448871,0.119764526,0,0.017111694,0.126195614,0.006324994,0,0.04185534,0.032229022,0.03010318,0.083442517,0,0.177731902,0.082976473,0,0,0.086703671,0.227488353,0,0.078437243,0.014749212,0,0.032473198,0.07353858,0.020633939,0.252229595,0.034464233,0,0,0,0,0,0,0,0,0.010986756,0.067720613,0.207115152,0.17987869,0,0,0,0.087376463,0.025338068,0.235347277,0,0.190107298,0,0.218094565,0.205791826,0,0,0.123303239,0.024733453,0.046140933
